SpeechCommandsData
SpeechCommandsData
GLCM+BIC
GLCM+BIC
3
100
164
2
go;stop
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164
0;-0.55713;0.593962;0.618071;-0.522562;-0.598886;-0.499347;-0.579723;0.543398;0.777739;-0.860322;-0.460332;-0.46977;-0.566648;0.526361;1.01282;-0.928737;-0.425345;-0.449367;-0.553932;0.529669;-0.751499;-0.727104;-0.389337;-0.455545;-0.493029;0.488854;-0.922363;-0.919453;-0.357923;-0.38252;-0.492643;0.498205;-0.890102;-0.950859;-0.390416;-0.377192;-0.273203;0.173459;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;0.639289;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;1.15411;-0.905236;-0.132267;-0.422753;0.14508;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.0824037;-0.543426;-0.0353019;0.693536;1.06569;-0.769792;-0.0685363;0.0296165;-0.301252;-0.256809;-0.0123112;0.31397;0.0519321;-0.337209;-0.249111;-0.610989;-1.01932;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.778615;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;1.3383;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.852585;-0.490176;-0.132782;-0.0046978;-0.439568;-0.649918;-0.0614105;-0.00165167;0.524855;-0.0798318;-0.344989;-0.0273152;0
1;-0.433441;0.415581;0.362007;-0.521599;-0.449812;-0.388184;-0.465396;0.381834;0.524528;-0.859042;-0.364576;-0.366411;-0.455552;0.367509;0.76497;-0.927759;-0.353295;-0.349989;-0.510965;0.430166;-0.425597;-0.731642;-0.390139;-0.416538;-0.535254;0.423499;-0.867024;-0.920967;-0.370505;-0.421499;-0.510114;0.417797;-0.891274;-0.951759;-0.378119;-0.393711;-0.0458299;0.246323;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;0.673861;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.903098;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.652492;-0.543426;-0.0353019;0.29723;0.271511;-0.769792;-0.0685363;0.289045;-0.595687;-0.256809;-0.0123112;0.373209;-0.322129;-1.13902;-0.249111;-0.402204;-1.07894;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.433016;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.443372;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.0322472;-0.83143;-0.132782;-0.0046978;-0.329989;-0.649918;-0.0614105;-0.00165167;2.39934;0.335526;-0.344989;-0.0273152;0
2;0.91512;-0.913232;-1.00585;-0.513947;0.525412;0.716554;0.876605;-0.922977;-0.942117;-0.845494;0.362984;0.733328;0.899868;-0.928199;-0.850507;-0.911351;0.244998;0.743978;0.849941;-0.8969;-0.584053;-0.735393;0.397056;0.718814;0.876505;-0.9234;-0.587811;-0.931763;0.169583;0.727196;0.885253;-0.927082;-0.460751;-0.964714;0.0326915;0.724847;-0.756372;-0.569763;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.387062;-0.785094;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.592925;-0.905236;-0.132267;-0.422753;-0.535569;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.0824037;-0.543426;-0.0353019;-0.822768;-0.465943;-0.769792;-0.0685363;-0.878385;-0.595687;-0.256809;-0.0123112;-0.396906;-0.446816;-0.069937;-0.249111;0.816152;-1.06701;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.766417;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.464339;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.0660675;-0.83143;-0.132782;-0.0046978;-0.0795231;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.702869;-0.344989;-0.0273152;0
3;0.945974;-0.954006;-0.966512;-0.514995;0.561035;0.739821;0.89205;-0.948555;-0.911243;-0.847146;0.380704;0.744905;0.904289;-0.945309;-0.825538;-0.91308;0.255739;0.74721;0.881513;-0.94297;-0.614196;-0.73569;0.416684;0.742883;0.914272;-0.96224;-0.858621;-0.928316;0.191204;0.755039;0.917866;-0.970529;-0.879383;-0.959478;0.0515378;0.748445;-0.834531;-0.70092;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;-0.605318;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.572844;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.384032;-0.543426;-0.0353019;-1.064;-0.692852;-0.769792;-0.0685363;-0.74867;-0.890123;-0.256809;-0.0123112;-0.159948;-0.758533;-0.337209;-0.249111;0.890152;-1.15048;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.6851;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.783956;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.464832;-0.83143;-0.132782;-0.0046978;0.280522;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.49519;-0.344989;-0.0273152;0
4;1.31513;-1.29657;-1.2406;-0.511795;0.785703;1.01299;1.26838;-1.28867;-1.17829;-0.841781;0.561369;1.02191;1.29035;-1.28119;-1.07696;-0.907294;0.406884;1.02595;1.27839;-1.30759;-0.812835;-0.731384;0.61957;1.03917;1.39259;-1.38925;-0.989926;-0.925339;0.360867;1.0979;1.51841;-1.48116;-0.961363;-0.958234;0.21915;1.16849;-1.01927;-0.802931;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-1.1239;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-1.43632;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.850468;-0.543426;-0.0353019;-1.02954;-0.891397;-0.769792;-0.0685363;-0.575718;-0.44847;-0.256809;-0.0123112;-0.0414682;-0.0104114;1.26642;-0.249111;1.19804;-1.15048;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.827405;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-1.14193;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.759776;-0.490176;-0.132782;-0.0046978;0.327485;-0.649918;-0.0614105;-0.00165167;1.4621;-0.39135;-0.344989;-0.0273152;0
5;0.917484;-0.930948;-1.11605;-0.5104;0.54804;0.718277;0.883241;-0.938849;-1.02229;-0.839621;0.372239;0.73829;0.908654;-0.941652;-0.871673;-0.905361;0.256849;0.750441;0.844658;-0.912639;-0.504157;-0.731955;0.402889;0.714665;0.879815;-0.926145;-0.344006;-0.928945;0.173707;0.729583;0.873424;-0.921661;-0.168994;-0.961573;0.0310421;0.716194;-1.01217;-0.547904;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-0.681377;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.733491;-0.905236;-0.132267;-0.422753;-0.875894;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.497013;-0.543426;-0.0353019;-0.771076;-0.182307;-0.769792;-0.0685363;-0.53248;-0.742905;-0.256809;-0.0123112;0.787887;-0.0104114;-0.60448;-0.249111;0.724974;-1.09086;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.481806;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.975726;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.223371;0.19233;-0.132782;-0.0046978;0.358793;-0.649918;-0.0614105;-0.00165167;4.74245;0.231687;-0.344989;-0.0273152;0
6;1.05743;-1.04121;-0.960866;-0.513315;0.60849;0.823408;1.01387;-1.04218;-0.894242;-0.844314;0.432089;0.83586;1.02885;-1.03942;-0.782274;-0.91009;0.294302;0.838508;1.00529;-1.04599;-0.703729;-0.731405;0.469249;0.836665;1.04045;-1.05751;-0.513421;-0.929766;0.22519;0.847316;1.05026;-1.06173;-0.364459;-0.962585;0.0839073;0.843625;-0.877164;-0.737353;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-0.785094;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.964421;-0.905236;-0.132267;-0.179823;-0.535569;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.124901;-0.543426;-0.0353019;-1.04677;-0.607761;-0.769792;-0.0685363;-0.835147;-0.742905;-0.256809;-0.0123112;-0.515385;-0.0104114;0.731878;-0.249111;0.894117;-1.11471;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.613947;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.783956;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.346854;1.21609;-0.132782;-0.0046978;0.812763;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.183671;-0.344989;-0.0273152;0
7;-0.325072;0.388857;2.28724;-0.536053;-0.466916;-0.29167;-0.330578;0.356418;1.96015;-0.876049;-0.31466;-0.245687;-0.30211;0.349089;1.55001;-0.937044;-0.302672;-0.214253;-0.325034;0.281973;-0.962439;-0.725318;-0.143037;-0.248061;-0.317567;0.317314;-0.858851;-0.921065;-0.266084;-0.227399;-0.349569;0.356132;-0.763436;-0.953179;-0.331731;-0.251334;-0.55742;-0.227298;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;0.883888;0.777578;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;1.10391;-0.905236;-0.132267;0.306037;4.05881;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;1.11893;-0.543426;-0.0353019;-0.047385;1.9166;-0.769792;-0.0685363;-1.31077;3.82085;-0.256809;-0.0123112;-0.752344;0.675367;2.87005;-0.249111;-0.692918;-0.995469;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;2.36431;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;1.49171;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.302023;0.874837;-0.132782;-0.0046978;-0.830922;-0.649918;-0.0614105;-0.00165167;-0.412387;0.647044;-0.344989;-0.0273152;0
8;0.268576;-0.249757;0.929803;-0.533386;0.0365078;0.209857;0.24023;-0.266026;0.768257;-0.872984;0.0219712;0.236379;0.269566;-0.268755;0.582789;-0.935698;-0.0290514;0.260823;0.245869;-0.309796;-0.929426;-0.729572;0.137581;0.239941;0.25014;-0.28698;-0.755674;-0.92853;-0.040127;0.245921;0.208262;-0.247309;-0.641949;-0.961473;-0.156292;0.211192;-0.600052;-0.394888;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;0.16219;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.802694;-0.905236;-0.132267;-0.422753;2.18703;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;1.48171;-0.543426;-0.0353019;-1.08123;0.696965;-0.769792;-0.0685363;-1.11619;1.46536;-0.256809;-0.0123112;-0.574625;0.238963;0.464606;-0.249111;-0.0176682;-0.792759;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;1.45965;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.507295;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;2.47286;-0.0362231;-0.00104959;-0.740113;1.55734;-0.132782;-0.0046978;-1.03443;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.39135;-0.344989;-0.0273152;0
9;-0.0262799;-0.0351526;0.698057;-0.52577;-0.174918;-0.0348747;-0.0663087;-0.0564145;0.7699;-0.864409;-0.160287;-0.0182978;-0.0687361;-0.0569934;0.820924;-0.9307;-0.185678;-0.016305;-0.0303501;-0.0760425;-0.697102;-0.729583;0.0530284;0.008389;0.00619022;-0.103813;-0.742583;-0.923968;-0.0750181;0.0470475;0.0248943;-0.100707;-0.556636;-0.957197;-0.167165;0.0633091;-0.223465;-0.358455;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;0.148361;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.290632;-0.905236;-0.132267;-0.179823;-0.705732;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.393361;-0.543426;-0.0353019;0.900305;1.43442;-0.769792;-0.0685363;-0.143336;-0.595687;-0.256809;-0.0123112;-0.752344;-0.571503;0.464606;-0.249111;-0.0877038;-1.12663;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.0264282;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.226033;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.990226;0.874837;-0.132782;-0.0046978;-0.392606;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.702869;-0.344989;-0.0273152;0
