SpeechCommandsData
SpeechCommandsData
BIC
BIC
1
100
128
2
go;stop
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128
0;-0.273203;0.173459;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;0.639289;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;1.15411;-0.905236;-0.132267;-0.422753;0.14508;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.0824037;-0.543426;-0.0353019;0.693536;1.06569;-0.769792;-0.0685363;0.0296165;-0.301252;-0.256809;-0.0123112;0.31397;0.0519321;-0.337209;-0.249111;-0.610989;-1.01932;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.778615;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;1.3383;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.852585;-0.490176;-0.132782;-0.0046978;-0.439568;-0.649918;-0.0614105;-0.00165167;0.524855;-0.0798318;-0.344989;-0.0273152;0
1;-0.0458299;0.246323;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;0.673861;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.903098;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.652492;-0.543426;-0.0353019;0.29723;0.271511;-0.769792;-0.0685363;0.289045;-0.595687;-0.256809;-0.0123112;0.373209;-0.322129;-1.13902;-0.249111;-0.402204;-1.07894;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.433016;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.443372;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.0322472;-0.83143;-0.132782;-0.0046978;-0.329989;-0.649918;-0.0614105;-0.00165167;2.39934;0.335526;-0.344989;-0.0273152;0
2;-0.756372;-0.569763;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.387062;-0.785094;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.592925;-0.905236;-0.132267;-0.422753;-0.535569;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.0824037;-0.543426;-0.0353019;-0.822768;-0.465943;-0.769792;-0.0685363;-0.878385;-0.595687;-0.256809;-0.0123112;-0.396906;-0.446816;-0.069937;-0.249111;0.816152;-1.06701;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.766417;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.464339;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.0660675;-0.83143;-0.132782;-0.0046978;-0.0795231;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.702869;-0.344989;-0.0273152;0
3;-0.834531;-0.70092;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.618144;-0.605318;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.572844;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.384032;-0.543426;-0.0353019;-1.064;-0.692852;-0.769792;-0.0685363;-0.74867;-0.890123;-0.256809;-0.0123112;-0.159948;-0.758533;-0.337209;-0.249111;0.890152;-1.15048;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.6851;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.783956;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.464832;-0.83143;-0.132782;-0.0046978;0.280522;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.49519;-0.344989;-0.0273152;0
4;-1.01927;-0.802931;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-1.1239;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-1.43632;-0.905236;-0.132267;-0.422753;-0.195245;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.850468;-0.543426;-0.0353019;-1.02954;-0.891397;-0.769792;-0.0685363;-0.575718;-0.44847;-0.256809;-0.0123112;-0.0414682;-0.0104114;1.26642;-0.249111;1.19804;-1.15048;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.827405;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-1.14193;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.759776;-0.490176;-0.132782;-0.0046978;0.327485;-0.649918;-0.0614105;-0.00165167;1.4621;-0.39135;-0.344989;-0.0273152;0
5;-1.01217;-0.547904;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-0.681377;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.733491;-0.905236;-0.132267;-0.422753;-0.875894;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.497013;-0.543426;-0.0353019;-0.771076;-0.182307;-0.769792;-0.0685363;-0.53248;-0.742905;-0.256809;-0.0123112;0.787887;-0.0104114;-0.60448;-0.249111;0.724974;-1.09086;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.481806;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.975726;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.223371;0.19233;-0.132782;-0.0046978;0.358793;-0.649918;-0.0614105;-0.00165167;4.74245;0.231687;-0.344989;-0.0273152;0
6;-0.877164;-0.737353;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;-0.785094;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;-0.964421;-0.905236;-0.132267;-0.179823;-0.535569;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;-0.124901;-0.543426;-0.0353019;-1.04677;-0.607761;-0.769792;-0.0685363;-0.835147;-0.742905;-0.256809;-0.0123112;-0.515385;-0.0104114;0.731878;-0.249111;0.894117;-1.11471;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;-0.613947;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;-0.783956;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;-0.346854;1.21609;-0.132782;-0.0046978;0.812763;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.183671;-0.344989;-0.0273152;0
7;-0.55742;-0.227298;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;0.883888;0.777578;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;1.10391;-0.905236;-0.132267;0.306037;4.05881;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;1.11893;-0.543426;-0.0353019;-0.047385;1.9166;-0.769792;-0.0685363;-1.31077;3.82085;-0.256809;-0.0123112;-0.752344;0.675367;2.87005;-0.249111;-0.692918;-0.995469;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;2.36431;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;1.49171;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.302023;0.874837;-0.132782;-0.0046978;-0.830922;-0.649918;-0.0614105;-0.00165167;-0.412387;0.647044;-0.344989;-0.0273152;0
8;-0.600052;-0.394888;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;0.16219;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.802694;-0.905236;-0.132267;-0.422753;2.18703;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;1.48171;-0.543426;-0.0353019;-1.08123;0.696965;-0.769792;-0.0685363;-1.11619;1.46536;-0.256809;-0.0123112;-0.574625;0.238963;0.464606;-0.249111;-0.0176682;-0.792759;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;1.45965;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.507295;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;2.47286;-0.0362231;-0.00104959;-0.740113;1.55734;-0.132782;-0.0046978;-1.03443;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.39135;-0.344989;-0.0273152;0
9;-0.223465;-0.358455;-0.874029;-0.128663;-0.00436228;-7.26703e-05;-9.03107e-07;-9.9605e-09;-1.04316e-10;-1.0668e-12;-1.07863e-14;-1.08455e-16;-1.08751e-18;-1.08899e-20;-1.08973e-22;-1.0901e-24;-0.733685;0.148361;-0.919198;-0.1539;-0.00559958;-9.61843e-05;-1.21011e-06;-1.34155e-08;-1.40826e-10;-1.44174e-12;-1.4585e-14;-1.46688e-16;-1.47107e-18;-1.47317e-20;-1.47422e-22;-1.47474e-24;-0.370031;0.290632;-0.905236;-0.132267;-0.179823;-0.705732;-0.270929;-0.0117869;-0.000219135;-0.0899807;-0.00238311;-3.57553e-05;-4.26042e-07;-4.61569e-09;-4.79504e-11;-4.88494e-13;-4.92992e-15;0.393361;-0.543426;-0.0353019;0.900305;1.43442;-0.769792;-0.0685363;-0.143336;-0.595687;-0.256809;-0.0123112;-0.752344;-0.571503;0.464606;-0.249111;-0.0877038;-1.12663;-0.730075;-0.0785563;-0.00225747;-3.50473e-05;-4.23393e-07;-4.61404e-09;-4.80617e-11;-4.90251e-13;-4.95072e-15;-4.97483e-17;-4.98688e-19;-4.99291e-21;-4.99592e-23;-4.99743e-25;-4.99818e-27;0.0264282;-0.732212;-0.0822989;-0.00241831;-3.78987e-05;-4.59573e-07;-5.01639e-09;-5.22908e-11;-5.33575e-13;-5.38912e-15;-5.41582e-17;-5.42916e-19;-5.43584e-21;-5.43918e-23;-5.44084e-25;-5.44168e-27;0.226033;-0.75041;-0.0807445;-0.00232084;-3.60343e-05;-4.35331e-07;-4.74421e-09;-4.9418e-11;-5.04087e-13;-5.09045e-15;-5.11524e-17;-5.12764e-19;-5.13384e-21;-5.13694e-23;-5.13849e-25;-5.13927e-27;-0.329248;-0.0362231;-0.00104959;0.990226;0.874837;-0.132782;-0.0046978;-0.392606;-0.649918;-0.0614105;-0.00165167;-0.412387;-0.702869;-0.344989;-0.0273152;0
